timestamp,frame,event_type,track_id,distance,speed,threat_level,pattern,commands
2026-05-12T19:29:48.688788,1001,THREAT,5,336.2,1.0,MEDIUM,unknown,"EVADE LEFT;EVADE DOWN"
2026-05-12T19:29:48.784711,1002,THREAT,5,502.9,3.4,LOW,unknown,"EVADE LEFT;EVADE UP"
2026-05-12T19:29:48.883921,1003,THREAT,5,503.8,5.3,LOW,unknown,"EVADE LEFT;EVADE UP;FULL THROTTLE"
2026-05-12T19:29:48.981284,1004,THREAT,5,2962.1,6.2,LOW,accelerating,"EVADE LEFT;EVADE UP;FULL THROTTLE"
2026-05-12T19:29:49.077492,1005,THREAT,5,466.6,6.7,LOW,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:49.173324,1006,THREAT,5,433.3,5.1,LOW,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:49.269178,1007,THREAT,5,397.5,4.6,LOW,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:49.364342,1008,THREAT,5,474.3,5.6,LOW,unknown,"EVADE LEFT;EVADE UP;FULL THROTTLE"
2026-05-12T19:29:49.461377,1009,THREAT,5,533.5,5.3,LOW,unknown,"EVADE LEFT;EVADE UP;FULL THROTTLE"
2026-05-12T19:29:49.558482,1010,THREAT,5,434.2,2.4,LOW,unknown,"EVADE LEFT;EVADE UP"
2026-05-12T19:29:49.653410,1011,THREAT,5,87.2,4.4,CRITICAL,turning,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:49.748541,1012,THREAT,5,8.3,9.0,CRITICAL,turning,"⚠️ EVADE NOW!;EVADE UP;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:49.847944,1013,THREAT,5,26.1,11.6,CRITICAL,turning,"⚠️ EVADE NOW!;EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:49.943082,1014,THREAT,5,89.2,9.8,CRITICAL,turning,"⚠️ EVADE NOW!;EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:50.038641,1015,THREAT,5,187.2,4.5,HIGH,turning,"EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:50.118561,1016,THREAT,5,467.4,3.0,LOW,zigzag,"EVADE LEFT;EVADE DOWN;EVASIVE ZIGZAG"
2026-05-12T19:29:50.219702,1017,THREAT,5,506.0,3.4,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR"
2026-05-12T19:29:50.312794,1018,THREAT,5,194.0,3.0,HIGH,zigzag,"EVADE LEFT;EVADE DOWN;EVASIVE ZIGZAG"
2026-05-12T19:29:50.404558,1019,THREAT,5,140.4,11.3,HIGH,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE DOWN;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:50.499342,1020,THREAT,5,115.5,17.6,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE DOWN;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:50.598569,1021,THREAT,5,58.2,22.4,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE DOWN;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:50.692055,1022,THREAT,5,47.5,21.0,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:50.789870,1023,THREAT,5,79.9,18.7,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:50.893256,1024,THREAT,5,88.7,20.9,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:50.985534,1025,THREAT,5,98.0,15.2,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:51.076666,1026,THREAT,5,89.2,14.3,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:51.173205,1027,THREAT,5,63.4,12.7,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:51.268388,1028,THREAT,5,46.8,8.7,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:51.365718,1029,THREAT,5,36.1,8.3,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:51.459015,1030,THREAT,5,10.9,5.6,CRITICAL,unknown,"⚠️ EVADE NOW!;EVADE UP;FULL THROTTLE"
2026-05-12T19:29:51.554220,1031,THREAT,5,73.3,2.8,CRITICAL,unknown,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP"
